1.0	0.0009765625	0.0009765625
2.0	0.001279296875	0.001724609375
3.0	0.0016445312500000002	0.00300390625
4.0	0.0020546875	0.004669921875
5.0	0.0024902343750000003	0.006708984375
6.0	0.0030371093750000003	0.0091640625
7.0	0.0037207031249999996	0.012298828124999998
8.0	0.004699218749999999	0.016185546874999998
9.0	0.0057382812499999995	0.021267578125
10.0	0.00696484375	0.027673828125
11.0	0.008486328125	0.035697265625
12.0	0.01023046875	0.045890625000000004
13.0	0.012458984375000001	0.05882421875
14.0	0.015087890625000001	0.074734375
15.0	0.017998046875	0.093611328125
16.0	0.021978515625	0.11601562499999998
17.0	0.026427734374999998	0.142373046875
18.0	0.0315859375	0.17124999999999999
19.0	0.0375546875	0.20118359375
20.0	0.044353515625000006	0.23133984375000002
21.0	0.052056640625000004	0.25871875
22.0	0.05987109374999999	0.28132617187500003
23.0	0.068396484375	0.29677734375
24.0	0.07729296875	0.3050859375
25.0	0.0858359375	0.30415624999999996
26.0	0.09428320312499999	0.294955078125
27.0	0.10204101562500001	0.27965625
28.0	0.10828320312499999	0.26080859375
29.0	0.11393359375	0.23785937499999998
30.0	0.11797265625	0.21433984374999998
31.0	0.120259765625	0.19103515625000003
32.0	0.12066210937499999	0.169033203125
33.0	0.119662109375	0.14840429687499998
34.0	0.11680664062500001	0.129576171875
35.0	0.11252539062500001	0.1126171875
36.0	0.10696093749999999	0.09783203125
37.0	0.101142578125	0.08487109374999999
38.0	0.094671875	0.073498046875
39.0	0.087837890625	0.063501953125
40.0	0.08075	0.054931640625
41.0	0.07428710937500001	0.047447265625
42.0	0.06746875	0.04094726562500001
43.0	0.061267578125	0.03549609375
44.0	0.055224609375	0.030664062500000002
45.0	0.04987890625000001	0.02653125
46.0	0.044947265624999996	0.023107421875000003
47.0	0.04047070312499999	0.02024609375
48.0	0.036169921875	0.017623046875
49.0	0.032218750000000004	0.0154609375
50.0	0.028593749999999998	0.013437500000000002
51.0	0.025435546875	0.011830078125
52.0	0.022537109375	0.010326171875000002
53.0	0.01990625	0.009017578125
54.0	0.017509765625	0.007837890625000002
55.0	0.015410156250000001	0.006857421875
56.0	0.013341796874999999	0.005974609375
57.0	0.011638671875	0.005224609375
58.0	0.010185546875	0.004599609375
59.0	0.008843750000000001	0.004
60.0	0.007822265624999998	0.0035664062499999997
61.0	0.0067265625	0.003115234375
62.0	0.00578125	0.00279296875
63.0	0.0049375	0.002490234375
64.0	0.004228515625	0.00222265625
65.0	0.0035195312499999992	0.0019667968750000002
66.0	0.00294140625	0.001693359375
67.0	0.00258203125	0.0014902343750000002
68.0	0.0022226562500000002	0.001326171875
69.0	0.0019101562500000002	0.001162109375
70.0	0.001642578125	0.00104296875
71.0	0.0014121093750000002	0.000935546875
72.0	0.001205078125	0.0008671874999999999
73.0	0.0010253906249999998	0.000771484375
74.0	0.00087109375	0.0006914062500000001
75.0	0.000712890625	0.0006328125
76.0	0.0006191406249999999	0.0005800781250000001
77.0	0.0005253906249999999	0.00051953125
78.0	0.00045703125	0.0004531250000000001
79.0	0.000396484375	0.00040039062500000003
80.0	0.00033984375	0.00036328125
81.0	0.000287109375	0.00033203125
82.0	0.000234375	0.00029296875
83.0	0.00020117187500000002	0.0002578125
84.0	0.00016601562499999998	0.00022656250000000004
85.0	0.000134765625	0.0001953125
86.0	0.000109375	0.000171875
87.0	9.375e-5	0.000146484375
88.0	8.398437500000002e-5	0.00012890625
89.0	6.25e-5	0.00010546875000000001
90.0	5.468750000000001e-5	9.765625e-5
91.0	5.0781250000000004e-5	7.8125e-5
92.0	3.90625e-5	6.8359375e-5
93.0	2.9296875000000002e-5	6.0546875e-5
94.0	2.5390625000000002e-5	5.0781250000000004e-5
95.0	1.953125e-5	4.2968750000000004e-5
96.0	1.7578125000000002e-5	3.3203125e-5
97.0	1.7578125000000002e-5	2.9296875e-5
98.0	1.7578125000000002e-5	2.1484375000000002e-5
99.0	1.3671875e-5	1.5625e-5
100.0	1.3671875e-5	3.90625e-6
101.0	1.171875e-5	3.90625e-6
102.0	9.765625e-6	3.90625e-6
103.0	9.765625e-6	3.90625e-6
104.0	3.90625e-6	3.90625e-6
105.0	1.953125e-6	3.90625e-6
106.0	0.0	0.0
107.0	0.0	0.0
108.0	0.0	0.0
109.0	0.0	0.0
110.0	0.0	0.0
111.0	0.0	0.0
112.0	0.0	0.0
113.0	0.0	0.0
114.0	0.0	0.0
115.0	0.0	0.0
116.0	0.0	0.0
117.0	0.0	0.0
118.0	0.0	0.0
119.0	0.0	0.0
120.0	0.0	0.0
121.0	0.0	0.0
122.0	0.0	0.0
123.0	0.0	0.0
124.0	0.0	0.0
125.0	0.0	0.0
126.0	0.0	0.0
127.0	0.0	0.0
128.0	0.0	0.0
129.0	0.0	0.0
130.0	0.0	0.0
131.0	0.0	0.0
132.0	0.0	0.0
133.0	0.0	0.0
134.0	0.0	0.0
135.0	0.0	0.0
136.0	0.0	0.0
137.0	0.0	0.0
138.0	0.0	0.0
139.0	0.0	0.0
140.0	0.0	0.0
141.0	0.0	0.0
142.0	0.0	0.0
143.0	0.0	0.0
144.0	0.0	0.0
145.0	0.0	0.0
146.0	0.0	0.0
147.0	0.0	0.0
148.0	0.0	0.0
149.0	0.0	0.0
150.0	0.0	0.0
151.0	0.0	0.0
152.0	0.0	0.0
153.0	0.0	0.0
154.0	0.0	0.0
155.0	0.0	0.0
156.0	0.0	0.0
157.0	0.0	0.0
158.0	0.0	0.0
159.0	0.0	0.0
160.0	0.0	0.0
161.0	0.0	0.0
162.0	0.0	0.0
163.0	0.0	0.0
164.0	0.0	0.0
165.0	0.0	0.0
166.0	0.0	0.0
167.0	0.0	0.0
168.0	0.0	0.0
169.0	0.0	0.0
170.0	0.0	0.0
171.0	0.0	0.0
172.0	0.0	0.0
173.0	0.0	0.0
174.0	0.0	0.0
175.0	0.0	0.0
176.0	0.0	0.0
177.0	0.0	0.0
178.0	0.0	0.0
179.0	0.0	0.0
180.0	0.0	0.0
181.0	0.0	0.0
182.0	0.0	0.0
183.0	0.0	0.0
184.0	0.0	0.0
185.0	0.0	0.0
186.0	0.0	0.0
187.0	0.0	0.0
188.0	0.0	0.0
189.0	0.0	0.0
190.0	0.0	0.0
191.0	0.0	0.0
192.0	0.0	0.0
193.0	0.0	0.0
194.0	0.0	0.0
195.0	0.0	0.0
196.0	0.0	0.0
197.0	0.0	0.0
198.0	0.0	0.0
199.0	0.0	0.0
200.0	0.0	0.0
201.0	0.0	0.0
202.0	0.0	0.0
203.0	0.0	0.0
204.0	0.0	0.0
205.0	0.0	0.0
206.0	0.0	0.0
207.0	0.0	0.0
208.0	0.0	0.0
209.0	0.0	0.0
210.0	0.0	0.0
211.0	0.0	0.0
212.0	0.0	0.0
213.0	0.0	0.0
214.0	0.0	0.0
215.0	0.0	0.0
216.0	0.0	0.0
217.0	0.0	0.0
218.0	0.0	0.0
219.0	0.0	0.0
220.0	0.0	0.0
221.0	0.0	0.0
222.0	0.0	0.0
223.0	0.0	0.0
224.0	0.0	0.0
225.0	0.0	0.0
226.0	0.0	0.0
227.0	0.0	0.0
228.0	0.0	0.0
229.0	0.0	0.0
230.0	0.0	0.0
231.0	0.0	0.0
232.0	0.0	0.0
233.0	0.0	0.0
234.0	0.0	0.0
235.0	0.0	0.0
236.0	0.0	0.0
237.0	0.0	0.0
238.0	0.0	0.0
239.0	0.0	0.0
240.0	0.0	0.0
241.0	0.0	0.0
242.0	0.0	0.0
243.0	0.0	0.0
244.0	0.0	0.0
245.0	0.0	0.0
246.0	0.0	0.0
247.0	0.0	0.0
248.0	0.0	0.0
249.0	0.0	0.0
250.0	0.0	0.0
251.0	0.0	0.0
252.0	0.0	0.0
253.0	0.0	0.0
254.0	0.0	0.0
255.0	0.0	0.0
256.0	0.0	0.0
257.0	0.0	0.0
258.0	0.0	0.0
259.0	0.0	0.0
260.0	0.0	0.0
261.0	0.0	0.0
262.0	0.0	0.0
263.0	0.0	0.0
264.0	0.0	0.0
265.0	0.0	0.0
266.0	0.0	0.0
267.0	0.0	0.0
268.0	0.0	0.0
269.0	0.0	0.0
270.0	0.0	0.0
271.0	0.0	0.0
272.0	0.0	0.0
273.0	0.0	0.0
274.0	0.0	0.0
275.0	0.0	0.0
276.0	0.0	0.0
277.0	0.0	0.0
278.0	0.0	0.0
279.0	0.0	0.0
280.0	0.0	0.0
281.0	0.0	0.0
282.0	0.0	0.0
283.0	0.0	0.0
284.0	0.0	0.0
285.0	0.0	0.0
286.0	0.0	0.0
287.0	0.0	0.0
288.0	0.0	0.0
289.0	0.0	0.0
290.0	0.0	0.0
291.0	0.0	0.0
292.0	0.0	0.0
293.0	0.0	0.0
294.0	0.0	0.0
295.0	0.0	0.0
296.0	0.0	0.0
297.0	0.0	0.0
298.0	0.0	0.0
299.0	0.0	0.0
300.0	0.0	0.0
301.0	0.0	0.0
302.0	0.0	0.0
303.0	0.0	0.0
304.0	0.0	0.0
305.0	0.0	0.0
306.0	0.0	0.0
307.0	0.0	0.0
308.0	0.0	0.0
309.0	0.0	0.0
310.0	0.0	0.0
311.0	0.0	0.0
312.0	0.0	0.0
313.0	0.0	0.0
314.0	0.0	0.0
315.0	0.0	0.0
316.0	0.0	0.0
317.0	0.0	0.0
318.0	0.0	0.0
319.0	0.0	0.0
320.0	0.0	0.0
321.0	0.0	0.0
322.0	0.0	0.0
323.0	0.0	0.0
324.0	0.0	0.0
325.0	0.0	0.0
326.0	0.0	0.0
327.0	0.0	0.0
328.0	0.0	0.0
329.0	0.0	0.0
330.0	0.0	0.0
331.0	0.0	0.0
332.0	0.0	0.0
333.0	0.0	0.0
334.0	0.0	0.0
335.0	0.0	0.0
336.0	0.0	0.0
337.0	0.0	0.0
338.0	0.0	0.0
339.0	0.0	0.0
340.0	0.0	0.0
341.0	0.0	0.0
342.0	0.0	0.0
343.0	0.0	0.0
344.0	0.0	0.0
345.0	0.0	0.0
346.0	0.0	0.0
347.0	0.0	0.0
